id,last_modified,name,lat,lon,poi_type
715,06/11/2023,"Passo del Santellone
",10.2886368,45.7566423,natural-saddle
716,06/11/2023,"Passo del termine
",10.3098867,45.7459837,natural-saddle
717,06/11/2023,"Poffe de Uciù
",10.2623056,45.669084,natural-saddle
718,06/11/2023,"Passo del cavallo
",10.3046358,45.6471316,natural-saddle
719,06/11/2023,"Passo di Sant'Eusebio
",10.3615794,45.6095123,natural-saddle
720,06/11/2023,"Giogo della Bala
",10.3848435,45.8706185,natural-saddle
721,06/11/2023,"Goletto di Gaver
",10.4372563,45.9142218,natural-saddle
722,06/11/2023,Goletto Di Cadino,10.41723,45.90822,natural-saddle
723,06/11/2023,"Passo daone
",10.7451223,46.0786984,natural-saddle
724,06/11/2023,"Passo del Duron
",10.7954191,46.0371251,natural-saddle
725,06/11/2023,Passo d'Ámpola,10.6455,45.8644,natural-saddle
726,06/11/2023,"Passo Nota
",10.7446997,45.8371563,natural-saddle
727,06/11/2023,"Monte Bondone
",11.057472,46.039051,natural-saddle
728,06/11/2023,Forcella di Brez,11.0825514,46.4513921,natural-saddle
729,06/11/2023,"Passo Castrin
",11.0427618,46.5059434,natural-saddle
730,06/11/2023,Schermoossattel,11.2819099,46.5901717,natural-saddle
731,06/11/2023,"Passo di Pramadiccio
",11.4907976,46.3177473,natural-saddle
732,06/11/2023,"SanLugano Sattel
",11.3935727,46.3119079,natural-saddle
733,06/11/2023,"Sella di Trudena
",11.3493853,46.3214684,natural-saddle
734,06/11/2023,"Passo di Anterivo
",11.3852025,46.2852981,natural-saddle
735,06/11/2023,"Sella di Brusago
",11.3259793,46.1825873,natural-saddle
736,06/11/2023,Passo del Redebus,11.3232666,46.1359204,natural-saddle
737,06/11/2023,"Passo del Cimirlo
",11.1847802,46.0675632,natural-saddle
738,06/11/2023,"Passo del vetriolo
",11.3090138,46.0413253,natural-saddle
739,06/11/2023,"Valico della Fricca
",11.2088085,45.9493129,natural-saddle
740,06/11/2023,"Sella di carbonare
",11.2262321,45.9340333,natural-saddle
741,06/11/2023,Passo di Tanamea,13.3497222,46.3052778,natural-saddle
742,06/11/2023,"Sella Nevea
",13.4775351,46.3902422,natural-saddle
743,06/11/2023,"Sella Carnizza
",13.3194705,46.3367551,natural-saddle
744,06/11/2023,sella Cereschiatis,13.2453677,46.5039862,natural-saddle
745,06/11/2023,Passo del Cason di Lanza,13.170959,46.5656397,natural-saddle
746,06/11/2023,"Forca di Lius
",13.0846133,46.538488,natural-saddle
747,06/11/2023,"Cuel di Forcja
",13.0126014,46.2733786,natural-saddle
748,06/11/2023,"sella Chianzutan
",12.9411902,46.3590819,natural-saddle
749,06/11/2023,"Sella Chiampon
",12.8785768,46.3550537,natural-saddle
750,06/11/2023,"Forchia Piccola
",12.7927393,46.2411679,natural-saddle
751,06/11/2023,"Passo san Osvaldo
",12.4088791,46.2854875,natural-saddle
752,06/11/2023,"Sella Valcalda
",12.9318135,46.5241638,natural-saddle
753,06/11/2023,"La Forcje
",12.8020188,46.4862873,natural-saddle
754,06/11/2023,Forca Frumeibn,12.758029,46.4579438,natural-saddle
755,06/11/2023,"Sella di Cima Corso
",12.738015,46.3954643,natural-saddle
756,06/11/2023,"forcella di Priuso
",12.8098982,46.3948131,natural-saddle
757,06/11/2023,"Cima Sappada
",12.7211855,46.5688329,natural-saddle
758,06/11/2023,"Forcella Zovo
",12.5916878,46.6026233,natural-saddle
759,06/11/2023,"Sella Ciampigotto
",12.5794998,46.488118,natural-saddle
760,06/11/2023,"Sella di Razzo
",12.6174211,46.4770955,natural-saddle
761,06/11/2023,"Forcella Lavardet
",12.628102,46.5005854,natural-saddle
762,06/11/2023,"Col sant'angelo
",12.2515337,46.5817343,natural-saddle
763,06/11/2023,"Passo Cimabanche
",12.1837253,46.6205833,natural-saddle
764,06/11/2023,"Passo Staulanza
",12.1040426,46.4206593,natural-saddle
765,06/11/2023,"Passo Cereda
",11.9063897,46.1933962,natural-saddle
766,06/11/2023,"Forcella Aurine
",11.9740305,46.2367876,natural-saddle
767,06/11/2023,"Forcella Franche
",12.0131221,46.2330712,natural-saddle
768,06/11/2023,"Passo Gobbera
",11.7588478,46.1476369,natural-saddle
769,06/11/2023,"Passo della Forcella
",11.5928513,46.0708753,natural-saddle
770,06/11/2023,"Passo di Celado
",11.6548021,46.051512,natural-saddle
771,06/11/2023,"Selletta di Col Perer
",11.7328699,46.0096934,natural-saddle
772,06/11/2023,"Passo d'Agnela
",11.7151888,46.0027779,natural-saddle
773,06/11/2023,"Colle del Zanghi
",11.8038459,45.9627306,natural-saddle
774,06/11/2023,"Passo del Praderadego
",12.1091083,46.0027884,natural-saddle
775,06/11/2023,"Pian delle Femene
",12.2272856,46.01332,natural-saddle
776,06/11/2023,"Passo del Nevegal
",12.2775449,46.093774,natural-saddle
777,06/11/2023,"Sella di Fadalto
",12.3366305,46.0808265,natural-saddle
778,06/11/2023,"Sella Mariech
",12.0263057,45.9423376,natural-saddle
779,06/11/2023,"Forcella Mostaccin
",11.9611421,45.8237909,natural-saddle
780,06/11/2023,"Vedetta dell'Archeson
",11.8390674,45.8818998,natural-saddle
781,06/11/2023,"Monte Tomba
",11.8905425,45.8865302,natural-saddle
782,06/11/2023,"Cima Grappa
",11.7961484,45.875169,natural-saddle
783,06/11/2023,"Passo di Monte Fiera
",11.554648,45.9435157,natural-saddle
784,06/11/2023,Passo Oclini,11.4536323,46.3472276,natural-saddle
785,06/11/2023,"Passo di Costalunga
",11.6090958,46.4041609,natural-saddle
786,06/11/2023,"Passo Campolungo
",11.8723036,46.5139349,natural-saddle
787,06/11/2023,"Passo di Croce Rossi
",11.7519392,46.6601143,natural-saddle
788,06/11/2023,"Passo di Eores
",11.7706289,46.6665612,natural-saddle
789,06/11/2023,Passo della Calchera,12.0368784737005,45.8612795321382,natural-saddle
790,06/11/2023,Quadrivio Tuppo delle seti,15.8397827,40.393346,natural-saddle
791,06/11/2023,"Passo del Trebbio
",10.6440776,43.9741272,natural-saddle
792,06/11/2023,"Passo san Leonardo
",14.0303021,42.0752985,natural-saddle
793,06/11/2023,Termine di Roverano - Passo del Bracchetto,9.665264,44.232002,natural-saddle
794,06/11/2023,Passo Monte Bicocca,10.3863471,44.0159041,natural-saddle
795,06/11/2023,Susten pass,8.4470234,46.7293696,natural-saddle
796,06/11/2023,"Valico di Gioia Vecchio
",13.7346259,41.8989441,natural-saddle
797,06/11/2023,"Passo Rionero Sannitico
",14.144661,41.7078616,natural-saddle
798,06/11/2023,"Goriano Sicoli
",13.7854869,42.0943275,natural-saddle
799,06/11/2023,"Foce di Montale
",9.6517658,44.1930484,natural-saddle
800,06/11/2023,Gerlospass,12.1094721602794,47.2429175871883,natural-saddle
801,06/11/2023,Passo del Naret,8.5730021,46.481098,natural-saddle
802,06/11/2023,Colle de la couillole,7.023042,44.100208,natural-saddle
803,06/11/2023,Col de Rousset,5.3971353,44.8380466,natural-saddle
804,06/11/2023,"Passo San Bernardino
",9.1708758315031,46.4964164559902,natural-saddle
805,06/11/2023,"Valico di Fontecerro
",12.7220935,42.4099624,natural-saddle
806,06/11/2023,"Valico Pantani
",12.4589295,43.4798886,natural-saddle
